Unix,Date,Symbol,Open,High,Low,Close,Volume 1INCH,Volume BTC,tradecount
1656115200000,2022-06-25,1INCHBTC,3.549e-05,3.578e-05,3.315e-05,3.389e-05,770771.5,26.65559218,4292
1656028800000,2022-06-24,1INCHBTC,3.391e-05,3.671e-05,3.324e-05,3.551e-05,1017027.8,35.4677081,7615
1655942400000,2022-06-23,1INCHBTC,3.449e-05,3.474e-05,3.3e-05,3.377e-05,386421.7,13.06201312,4065
1655856000000,2022-06-22,1INCHBTC,3.331e-05,3.627e-05,3.22e-05,3.443e-05,1314043.8,44.69816211,8078
1655769600000,2022-06-21,1INCHBTC,3.34e-05,3.58e-05,3.208e-05,3.332e-05,1366890.4,45.93418295,7730
1655683200000,2022-06-20,1INCHBTC,2.823e-05,3.551e-05,2.81e-05,3.334e-05,1313097.1,43.03993236,7275
1655596800000,2022-06-19,1INCHBTC,2.909e-05,2.971e-05,2.786e-05,2.818e-05,269599.2,7.7586996,2254
1655510400000,2022-06-18,1INCHBTC,2.886e-05,2.947e-05,2.818e-05,2.906e-05,431403.2,12.43268674,2613
1655424000000,2022-06-17,1INCHBTC,2.829e-05,2.898e-05,2.802e-05,2.884e-05,266577.7,7.5981944,1854
1655337600000,2022-06-16,1INCHBTC,2.796e-05,2.908e-05,2.76e-05,2.822e-05,656290.1,18.70928686,2766
1655251200000,2022-06-15,1INCHBTC,2.676e-05,2.807e-05,2.616e-05,2.79e-05,1130428.2,30.42642782,5058
1655164800000,2022-06-14,1INCHBTC,2.67e-05,2.73e-05,2.575e-05,2.678e-05,922941.4,24.43734853,3773
1655078400000,2022-06-13,1INCHBTC,2.449e-05,2.67e-05,2.352e-05,2.668e-05,1286115.8,31.70152901,5224
1654992000000,2022-06-12,1INCHBTC,2.45e-05,2.524e-05,2.384e-05,2.448e-05,618481.3,15.10034469,2386
1654905600000,2022-06-11,1INCHBTC,2.608e-05,2.631e-05,2.443e-05,2.447e-05,394426.6,9.91353356,1974
1654819200000,2022-06-10,1INCHBTC,2.664e-05,2.669e-05,2.56e-05,2.605e-05,437763.6,11.47738803,2147
1654732800000,2022-06-09,1INCHBTC,2.703e-05,2.709e-05,2.654e-05,2.662e-05,327502.7,8.77457859,1384
1654646400000,2022-06-08,1INCHBTC,2.718e-05,2.789e-05,2.683e-05,2.706e-05,502195.1,13.69113553,2075
1654560000000,2022-06-07,1INCHBTC,2.786e-05,2.875e-05,2.702e-05,2.719e-05,899296.5,24.95800676,3443
1654473600000,2022-06-06,1INCHBTC,2.869e-05,2.876e-05,2.745e-05,2.789e-05,415976.1,11.68030803,2353
1654387200000,2022-06-05,1INCHBTC,2.907e-05,2.913e-05,2.86e-05,2.866e-05,156874.8,4.52014937,1190
1654300800000,2022-06-04,1INCHBTC,2.942e-05,2.964e-05,2.88e-05,2.91e-05,403009.5,11.72997353,2686
1654214400000,2022-06-03,1INCHBTC,3.062e-05,3.062e-05,2.913e-05,2.939e-05,667122.2,19.78883449,4479
1654128000000,2022-06-02,1INCHBTC,3.2e-05,3.2e-05,2.981e-05,3.063e-05,961175.8,29.47559118,5566
1654041600000,2022-06-01,1INCHBTC,3.043e-05,3.228e-05,3.006e-05,3.193e-05,825196.8,25.6543663,6376
1653955200000,2022-05-31,1INCHBTC,3.168e-05,3.201e-05,3.027e-05,3.049e-05,716808.6,22.18201881,6265
1653868800000,2022-05-30,1INCHBTC,3.117e-05,3.227e-05,3.101e-05,3.169e-05,477411.6,15.06557172,6276
1653782400000,2022-05-29,1INCHBTC,3.163e-05,3.17e-05,3.103e-05,3.123e-05,140595.9,4.39871025,1969
1653696000000,2022-05-28,1INCHBTC,3.137e-05,3.198e-05,3.111e-05,3.156e-05,276900.5,8.75465276,5080
1653609600000,2022-05-27,1INCHBTC,3.128e-05,3.187e-05,3.077e-05,3.137e-05,321170.7,10.05748627,5120
1653523200000,2022-05-26,1INCHBTC,3.269e-05,3.292e-05,3.065e-05,3.128e-05,374419.3,11.76149882,3414
1653436800000,2022-05-25,1INCHBTC,3.359e-05,3.373e-05,3.231e-05,3.274e-05,228702.7,7.49939523,4652
1653350400000,2022-05-24,1INCHBTC,3.273e-05,3.519e-05,3.264e-05,3.358e-05,429509.3,14.55468357,5429
1653264000000,2022-05-23,1INCHBTC,3.295e-05,3.495e-05,3.264e-05,3.273e-05,598164.8,20.05197493,6027
1653177600000,2022-05-22,1INCHBTC,3.274e-05,3.414e-05,3.237e-05,3.293e-05,348910.7,11.57480327,3635
1653091200000,2022-05-21,1INCHBTC,3.135e-05,3.287e-05,3.113e-05,3.272e-05,249511.0,7.94526419,1710
1653004800000,2022-05-20,1INCHBTC,3.071e-05,3.184e-05,3.029e-05,3.125e-05,282065.7,8.73389927,1586
1652918400000,2022-05-19,1INCHBTC,3.158e-05,3.166e-05,3.017e-05,3.073e-05,572128.9,17.71712832,3555
1652832000000,2022-05-18,1INCHBTC,3.155e-05,3.207e-05,3.068e-05,3.158e-05,483899.3,15.13938838,5037
1652745600000,2022-05-17,1INCHBTC,3.09e-05,3.2e-05,3.055e-05,3.154e-05,424649.0,13.24399389,4561
1652659200000,2022-05-16,1INCHBTC,3.123e-05,3.167e-05,3.043e-05,3.089e-05,478223.9,14.81605877,5178
1652572800000,2022-05-15,1INCHBTC,3.13e-05,3.179e-05,3.049e-05,3.127e-05,580354.8,18.05530634,4940
1652486400000,2022-05-14,1INCHBTC,3.127e-05,3.306e-05,3.091e-05,3.129e-05,1235437.4,39.19597025,7715
1652400000000,2022-05-13,1INCHBTC,2.791e-05,3.205e-05,2.728e-05,3.126e-05,1103607.5,32.90013203,6819
1652313600000,2022-05-12,1INCHBTC,3.474e-05,3.508e-05,2.638e-05,2.783e-05,1653089.2,47.98772627,13672
1652227200000,2022-05-11,1INCHBTC,3.356e-05,3.635e-05,3.14e-05,3.479e-05,1784250.0,59.74307665,16050
1652140800000,2022-05-10,1INCHBTC,3.36e-05,3.538e-05,3.274e-05,3.356e-05,1367562.0,46.72970253,9970
1652054400000,2022-05-09,1INCHBTC,3.825e-05,4.3e-05,3.335e-05,3.351e-05,1708694.9,66.97954425,14583
1651968000000,2022-05-08,1INCHBTC,3.669e-05,3.873e-05,3.669e-05,3.822e-05,506280.3,19.17813032,5825
1651881600000,2022-05-07,1INCHBTC,3.765e-05,3.772e-05,3.585e-05,3.667e-05,610375.3,22.22441428,6910
1651795200000,2022-05-06,1INCHBTC,3.517e-05,3.806e-05,3.488e-05,3.76e-05,1286833.8,47.05267912,11668
1651708800000,2022-05-05,1INCHBTC,3.239e-05,3.652e-05,3.171e-05,3.521e-05,1532254.8,52.57091067,11768
1651622400000,2022-05-04,1INCHBTC,3.102e-05,3.25e-05,3.027e-05,3.236e-05,314547.2,9.81950605,4667
1651536000000,2022-05-03,1INCHBTC,3.05e-05,3.334e-05,3.008e-05,3.106e-05,527671.1,16.54057148,3888
1651449600000,2022-05-02,1INCHBTC,3.013e-05,3.16e-05,2.905e-05,3.053e-05,505236.5,15.32772149,3878
1651363200000,2022-05-01,1INCHBTC,2.978e-05,3.05e-05,2.905e-05,3.013e-05,434237.5,12.9171412,3338
1651276800000,2022-04-30,1INCHBTC,3.271e-05,3.515e-05,2.844e-05,2.976e-05,638814.5,20.74700802,5393
1651190400000,2022-04-29,1INCHBTC,3.281e-05,3.304e-05,3.214e-05,3.261e-05,159208.5,5.19053773,2039
1651104000000,2022-04-28,1INCHBTC,3.369e-05,3.414e-05,3.25e-05,3.28e-05,370483.4,12.3175137,3124
1651017600000,2022-04-27,1INCHBTC,3.375e-05,3.475e-05,3.352e-05,3.369e-05,155318.8,5.28608954,1940
1650931200000,2022-04-26,1INCHBTC,3.505e-05,3.509e-05,3.327e-05,3.38e-05,212251.6,7.26748386,2699
1650844800000,2022-04-25,1INCHBTC,3.595e-05,3.611e-05,3.421e-05,3.507e-05,337969.2,11.75999217,3162
1650758400000,2022-04-24,1INCHBTC,3.662e-05,3.682e-05,3.577e-05,3.595e-05,167258.3,6.05208007,2068
1650672000000,2022-04-23,1INCHBTC,3.715e-05,3.728e-05,3.648e-05,3.662e-05,288079.6,10.63172055,3730
1650585600000,2022-04-22,1INCHBTC,3.682e-05,3.964e-05,3.682e-05,3.71e-05,419086.5,16.10656165,4193
1650499200000,2022-04-21,1INCHBTC,3.733e-05,3.934e-05,3.672e-05,3.686e-05,583606.4,22.26242087,5563
1650412800000,2022-04-20,1INCHBTC,3.706e-05,3.781e-05,3.645e-05,3.732e-05,264773.6,9.85247291,2301
1650326400000,2022-04-19,1INCHBTC,3.663e-05,3.727e-05,3.636e-05,3.715e-05,125315.9,4.61066033,1637
1650240000000,2022-04-18,1INCHBTC,3.681e-05,3.695e-05,3.563e-05,3.664e-05,214499.3,7.82226562,2206
1650153600000,2022-04-17,1INCHBTC,3.742e-05,3.764e-05,3.671e-05,3.681e-05,189072.0,7.03237988,4229
1650067200000,2022-04-16,1INCHBTC,3.748e-05,3.771e-05,3.706e-05,3.743e-05,126233.3,4.72587392,3253
1649980800000,2022-04-15,1INCHBTC,3.797e-05,3.834e-05,3.723e-05,3.743e-05,160977.5,6.09052673,4062
